unit_id,plate_no,vehicle_group,capacity_ton,year,pool,fuel_km_per_liter,status
VH01577,B2577RI,Wingbox,8.0,2020,Semarang,4.6,Ready
VH01578,B2578SI,Wingbox,8.0,2021,Malang,4.4,In Use
VH01579,B2579TI,Wingbox,8.0,2022,Cikarang,4.2,In Use
VH01580,B2580UI,Wingbox,8.0,2023,Semarang,5.0,In Use
VH01581,B2581VI,Wingbox,8.0,2024,Malang,4.8,In Use
VH01582,B2582WI,Wingbox,8.0,2018,Cikarang,4.6,In Use
VH01583,B2583XI,Wingbox,8.0,2019,Semarang,4.4,In Use
VH01584,B2584YI,Wingbox,8.0,2020,Malang,4.2,In Use
VH01585,B2585ZI,Wingbox,8.0,2021,Cikarang,5.0,In Use
VH01586,B2586AJ,Wingbox,8.0,2022,Semarang,4.8,In Use
VH01587,B2587BJ,Wingbox,8.0,2023,Malang,4.6,In Use
VH01588,B2588CJ,Wingbox,8.0,2024,Cikarang,4.4,In Use
VH01589,B2589DJ,Wingbox,8.0,2018,Semarang,4.2,In Use
VH01590,B2590EJ,Wingbox,8.0,2019,Malang,5.0,In Use
VH01591,B2591FJ,Wingbox,8.0,2020,Cikarang,4.8,In Use
VH01592,B2592GJ,Wingbox,8.0,2021,Semarang,4.6,Maintenance
VH01593,B2593HJ,Wingbox,8.0,2022,Malang,4.4,Maintenance
VH01594,B2594IJ,Wingbox,8.0,2023,Cikarang,4.2,Maintenance
VH01595,B2595JJ,Wingbox,8.0,2024,Semarang,5.0,Maintenance
VH01596,B2596KJ,Wingbox,8.0,2018,Malang,4.8,Maintenance
VH01597,B2597LJ,Wingbox,8.0,2019,Cikarang,4.6,Maintenance
VH01598,B2598MJ,Wingbox,8.0,2020,Semarang,4.4,Inactive
VH01599,B2599NJ,Wingbox,8.0,2021,Malang,4.2,Inactive
VH01600,B2600OJ,Wingbox,8.0,2022,Cikarang,5.0,Ready
VH01601,B2601PJ,Wingbox,8.0,2023,Semarang,4.8,Ready
VH01602,B2602QJ,Wingbox,8.0,2024,Malang,4.6,Ready
VH01603,B2603RJ,Wingbox,8.0,2018,Cikarang,4.4,Ready
VH01604,B2604SJ,Wingbox,8.0,2019,Semarang,4.2,Ready
VH01605,B2605TJ,Wingbox,8.0,2020,Malang,5.0,Ready
VH01606,B2606UJ,Wingbox,8.0,2021,Cikarang,4.8,Ready
VH01607,B2607VJ,Wingbox,8.0,2022,Semarang,4.6,Ready
VH01608,B2608WJ,Wingbox,8.0,2023,Malang,4.4,Ready
VH01609,B2609XJ,Wingbox,8.0,2024,Cikarang,4.2,Ready
VH01610,B2610YJ,Wingbox,8.0,2018,Semarang,5.0,Ready
VH01611,B2611ZJ,Wingbox,8.0,2019,Malang,4.8,Ready
VH01612,B2612AK,Wingbox,8.0,2020,Cikarang,4.6,Ready
VH01613,B2613BK,Wingbox,8.0,2021,Semarang,4.4,Ready
VH01614,B2614CK,Wingbox,8.0,2022,Malang,4.2,Ready
VH01615,B2615DK,Wingbox,8.0,2023,Cikarang,5.0,Ready
VH01616,B2616EK,Wingbox,8.0,2024,Semarang,4.8,Ready
VH01617,B2617FK,Wingbox,8.0,2018,Malang,4.6,Ready
VH01618,B2618GK,Wingbox,8.0,2019,Cikarang,4.4,Ready
VH01619,B2619HK,Wingbox,8.0,2020,Semarang,4.2,Ready
VH01620,B2620IK,Wingbox,8.0,2021,Malang,5.0,Ready
VH01621,B2621JK,Wingbox,8.0,2022,Cikarang,4.8,Ready
VH01622,B2622KK,Wingbox,8.0,2023,Semarang,4.6,Ready
VH01623,B2623LK,Wingbox,8.0,2024,Malang,4.4,Ready
VH01624,B2624MK,Wingbox,8.0,2018,Cikarang,4.2,Ready
VH01625,B2625NK,Wingbox,8.0,2019,Semarang,5.0,Ready
VH01626,B2626OK,Wingbox,8.0,2020,Malang,4.8,Ready
VH01627,B2627PK,Wingbox,8.0,2021,Cikarang,4.6,Ready
VH01628,B2628QK,Wingbox,8.0,2022,Semarang,4.4,Ready
VH01629,B2629RK,Wingbox,8.0,2023,Malang,4.2,Ready
VH01630,B2630SK,Wingbox,8.0,2024,Cikarang,5.0,Ready
VH01631,B2631TK,Wingbox,8.0,2018,Semarang,4.8,Ready
VH01632,B2632UK,Wingbox,8.0,2019,Malang,4.6,Ready
VH01633,B2633VK,Wingbox,8.0,2020,Cikarang,4.4,Ready
VH01634,B2634WK,Wingbox,8.0,2021,Semarang,4.2,Ready
VH01635,B2635XK,Wingbox,8.0,2022,Malang,5.0,Ready
VH01636,B2636YK,Wingbox,8.0,2023,Cikarang,4.8,Ready
VH01637,B2637ZK,Wingbox,8.0,2024,Semarang,4.6,Ready
VH01638,B2638AL,Wingbox,8.0,2018,Malang,4.4,Ready
VH01639,B2639BL,Wingbox,8.0,2019,Cikarang,4.2,Ready
VH01640,B2640CL,Wingbox,8.0,2020,Semarang,5.0,Ready
VH01641,B2641DL,Wingbox,8.0,2021,Malang,4.8,Ready
VH01642,B2642EL,Wingbox,8.0,2022,Cikarang,4.6,Ready
VH01643,B2643FL,Wingbox,8.0,2023,Semarang,4.4,Ready
VH01644,B2644GL,Wingbox,8.0,2024,Malang,4.2,Ready
VH01645,B2645HL,Wingbox,8.0,2018,Cikarang,5.0,Ready
VH01646,B2646IL,Wingbox,8.0,2019,Semarang,4.8,Ready
VH01647,B2647JL,Wingbox,8.0,2020,Malang,4.6,Ready
VH01648,B2648KL,Wingbox,8.0,2021,Cikarang,4.4,Ready
VH01649,B2649LL,Wingbox,8.0,2022,Semarang,4.2,Ready
VH01650,B2650ML,Wingbox,8.0,2023,Malang,5.0,Ready
VH01651,B2651NL,Wingbox,8.0,2024,Cikarang,4.8,Ready
VH01652,B2652OL,Wingbox,8.0,2018,Semarang,4.6,Ready
VH01653,B2653PL,Wingbox,8.0,2019,Malang,4.4,Ready
VH01654,B2654QL,Wingbox,8.0,2020,Cikarang,4.2,Ready
VH01655,B2655RL,Wingbox,8.0,2021,Semarang,5.0,Ready
VH01656,B2656SL,Wingbox,8.0,2022,Malang,4.8,Ready
VH01657,B2657TL,Wingbox,8.0,2023,Cikarang,4.6,Ready
VH01658,B2658UL,Wingbox,8.0,2024,Semarang,4.4,Ready
VH01659,B2659VL,Wingbox,8.0,2018,Malang,4.2,Ready
VH01660,B2660WL,Wingbox,8.0,2019,Cikarang,5.0,Ready
VH01661,B2661XL,Wingbox,8.0,2020,Semarang,4.8,Ready
VH01662,B2662YL,Wingbox,8.0,2021,Malang,4.6,Ready
VH01663,B2663ZL,Wingbox,8.0,2022,Cikarang,4.4,Ready
VH01664,B2664AM,Wingbox,8.0,2023,Semarang,4.2,Ready
VH01665,B2665BM,Wingbox,8.0,2024,Malang,5.0,Ready
VH01666,B2666CM,Wingbox,8.0,2018,Cikarang,4.8,Ready
VH01667,B2667DM,Wingbox,8.0,2019,Semarang,4.6,Ready
VH01668,B2668EM,Wingbox,8.0,2020,Malang,4.4,Ready
VH01669,B2669FM,Wingbox,8.0,2021,Cikarang,4.2,Ready
VH01670,B2670GM,Wingbox,8.0,2022,Semarang,5.0,Ready
VH01671,B2671HM,Wingbox,8.0,2023,Malang,4.8,Ready
VH01672,B2672IM,Wingbox,8.0,2024,Cikarang,4.6,Ready
VH01673,B2673JM,Wingbox,8.0,2018,Semarang,4.4,Ready
VH01674,B2674KM,Wingbox,8.0,2019,Malang,4.2,Ready
VH01675,B2675LM,Wingbox,8.0,2020,Cikarang,5.0,Ready
VH01676,B2676MM,Wingbox,8.0,2021,Semarang,4.8,Ready
VH01677,B2677NM,Wingbox,8.0,2022,Malang,4.6,Ready
VH01678,B2678OM,Wingbox,8.0,2023,Cikarang,4.4,In Use
VH01679,B2679PM,Wingbox,8.0,2024,Semarang,4.2,In Use
VH01680,B2680QM,Wingbox,8.0,2018,Malang,5.0,In Use
VH01681,B2681RM,Wingbox,8.0,2019,Cikarang,4.8,In Use
VH01682,B2682SM,Wingbox,8.0,2020,Semarang,4.6,In Use
VH01683,B2683TM,Wingbox,8.0,2021,Malang,4.4,In Use
VH01684,B2684UM,Wingbox,8.0,2022,Cikarang,4.2,In Use
VH01685,B2685VM,Wingbox,8.0,2023,Semarang,5.0,In Use
VH01686,B2686WM,Wingbox,8.0,2024,Malang,4.8,In Use
VH01687,B2687XM,Wingbox,8.0,2018,Cikarang,4.6,In Use
VH01688,B2688YM,Wingbox,8.0,2019,Semarang,4.4,In Use
VH01689,B2689ZM,Wingbox,8.0,2020,Malang,4.2,In Use
VH01690,B2690AN,Wingbox,8.0,2021,Cikarang,5.0,In Use
VH01691,B2691BN,Wingbox,8.0,2022,Semarang,4.8,In Use
VH01692,B2692CN,Wingbox,8.0,2023,Malang,4.6,Maintenance
VH01693,B2693DN,Wingbox,8.0,2024,Cikarang,4.4,Maintenance
VH01694,B2694EN,Wingbox,8.0,2018,Semarang,4.2,Maintenance
VH01695,B2695FN,Wingbox,8.0,2019,Malang,5.0,Maintenance
VH01696,B2696GN,Wingbox,8.0,2020,Cikarang,4.8,Maintenance
VH01697,B2697HN,Wingbox,8.0,2021,Semarang,4.6,Maintenance
VH01698,B2698IN,Wingbox,8.0,2022,Malang,4.4,Inactive
VH01699,B2699JN,Wingbox,8.0,2023,Cikarang,4.2,Inactive
VH01700,B2700KN,Wingbox,8.0,2024,Semarang,5.0,Ready
VH01701,B2701LN,Wingbox,8.0,2018,Malang,4.8,Ready
VH01702,B2702MN,Wingbox,8.0,2019,Cikarang,4.6,Ready
VH01703,B2703NN,Wingbox,8.0,2020,Semarang,4.4,Ready
VH01704,B2704ON,Wingbox,8.0,2021,Malang,4.2,Ready
VH01705,B2705PN,Wingbox,8.0,2022,Cikarang,5.0,Ready
VH01706,B2706QN,Wingbox,8.0,2023,Semarang,4.8,Ready
VH01707,B2707RN,Wingbox,8.0,2024,Malang,4.6,Ready
VH01708,B2708SN,Wingbox,8.0,2018,Cikarang,4.4,Ready
VH01709,B2709TN,Wingbox,8.0,2019,Semarang,4.2,Ready
VH01710,B2710UN,Wingbox,8.0,2020,Malang,5.0,Ready
VH01711,B2711VN,Wingbox,8.0,2021,Cikarang,4.8,Ready
VH01712,B2712WN,Wingbox,8.0,2022,Semarang,4.6,Ready
VH01713,B2713XN,Wingbox,8.0,2023,Malang,4.4,Ready
VH01714,B2714YN,Wingbox,8.0,2024,Cikarang,4.2,Ready
VH01715,B2715ZN,Wingbox,8.0,2018,Semarang,5.0,Ready
VH01716,B2716AO,Wingbox,8.0,2019,Malang,4.8,Ready
VH01717,B2717BO,Wingbox,8.0,2020,Cikarang,4.6,Ready
VH01718,B2718CO,Wingbox,8.0,2021,Semarang,4.4,Ready
VH01719,B2719DO,Wingbox,8.0,2022,Malang,4.2,Ready
VH01720,B2720EO,Wingbox,8.0,2023,Cikarang,5.0,Ready
VH01721,B2721FO,Wingbox,8.0,2024,Semarang,4.8,Ready
VH01722,B2722GO,Wingbox,8.0,2018,Malang,4.6,Ready
VH01723,B2723HO,Wingbox,8.0,2019,Cikarang,4.4,Ready
VH01724,B2724IO,Wingbox,8.0,2020,Semarang,4.2,Ready
VH01725,B2725JO,Wingbox,8.0,2021,Malang,5.0,Ready
VH01726,B2726KO,Wingbox,8.0,2022,Cikarang,4.8,Ready
VH01727,B2727LO,Wingbox,8.0,2023,Semarang,4.6,Ready
VH01728,B2728MO,Wingbox,8.0,2024,Malang,4.4,Ready
VH01729,B2729NO,Wingbox,8.0,2018,Cikarang,4.2,Ready
VH01730,B2730OO,Wingbox,8.0,2019,Semarang,5.0,Ready
VH01731,B2731PO,Wingbox,8.0,2020,Malang,4.8,Ready
VH01732,B2732QO,Wingbox,8.0,2021,Cikarang,4.6,Ready
VH01733,B2733RO,Wingbox,8.0,2022,Semarang,4.4,Ready
VH01734,B2734SO,Wingbox,8.0,2023,Malang,4.2,Ready
VH01735,B2735TO,Wingbox,8.0,2024,Cikarang,5.0,Ready
VH01736,B2736UO,Wingbox,8.0,2018,Semarang,4.8,Ready
VH01737,B2737VO,Wingbox,8.0,2019,Malang,4.6,Ready
VH01738,B2738WO,Wingbox,8.0,2020,Cikarang,4.4,Ready
VH01739,B2739XO,Wingbox,8.0,2021,Semarang,4.2,Ready
VH01740,B2740YO,Wingbox,8.0,2022,Malang,5.0,Ready
VH01741,B2741ZO,Wingbox,8.0,2023,Cikarang,4.8,Ready
VH01742,B2742AP,Wingbox,8.0,2024,Semarang,4.6,Ready
VH01743,B2743BP,Wingbox,8.0,2018,Malang,4.4,Ready
VH01744,B2744CP,Wingbox,8.0,2019,Cikarang,4.2,Ready
VH01745,B2745DP,Wingbox,8.0,2020,Semarang,5.0,Ready
VH01746,B2746EP,Wingbox,8.0,2021,Malang,4.8,Ready
VH01747,B2747FP,Wingbox,8.0,2022,Cikarang,4.6,Ready
VH01748,B2748GP,Wingbox,8.0,2023,Semarang,4.4,Ready
VH01749,B2749HP,Wingbox,8.0,2024,Malang,4.2,Ready
VH01750,B2750IP,Wingbox,8.0,2018,Cikarang,5.0,Ready
VH01751,B2751JP,Wingbox,8.0,2019,Semarang,4.8,Ready
VH01752,B2752KP,Wingbox,8.0,2020,Malang,4.6,Ready
VH01753,B2753LP,Wingbox,8.0,2021,Cikarang,4.4,Ready
VH01754,B2754MP,Wingbox,8.0,2022,Semarang,4.2,Ready
VH01755,B2755NP,Wingbox,8.0,2023,Malang,5.0,Ready
VH01756,B2756OP,Wingbox,8.0,2024,Cikarang,4.8,Ready
VH01757,B2757PP,Wingbox,8.0,2018,Semarang,4.6,Ready
VH01758,B2758QP,Wingbox,8.0,2019,Malang,4.4,Ready
VH01759,B2759RP,Wingbox,8.0,2020,Cikarang,4.2,Ready
VH01760,B2760SP,Wingbox,8.0,2021,Semarang,5.0,Ready
VH01761,B2761TP,Wingbox,8.0,2022,Malang,4.8,Ready
VH01762,B2762UP,Wingbox,8.0,2023,Cikarang,4.6,Ready
VH01763,B2763VP,Wingbox,8.0,2024,Semarang,4.4,Ready
VH01764,B2764WP,Wingbox,8.0,2018,Malang,4.2,Ready
VH01765,B2765XP,Wingbox,8.0,2019,Cikarang,5.0,Ready
VH01766,B2766YP,Wingbox,8.0,2020,Semarang,4.8,Ready
VH01767,B2767ZP,Wingbox,8.0,2021,Malang,4.6,Ready
VH01768,B2768AQ,Wingbox,8.0,2022,Cikarang,4.4,Ready
VH01769,B2769BQ,Wingbox,8.0,2023,Semarang,4.2,Ready
VH01770,B2770CQ,Wingbox,8.0,2024,Malang,5.0,Ready
VH01771,B2771DQ,Wingbox,8.0,2018,Cikarang,4.8,Ready
VH01772,B2772EQ,Wingbox,8.0,2019,Semarang,4.6,Ready
VH01773,B2773FQ,Wingbox,8.0,2020,Malang,4.4,Ready
VH01774,B2774GQ,Wingbox,8.0,2021,Cikarang,4.2,Ready
VH01775,B2775HQ,Wingbox,8.0,2022,Semarang,5.0,Ready
VH01776,B2776IQ,Wingbox,8.0,2023,Malang,4.8,Ready
VH01777,B2777JQ,Wingbox,8.0,2024,Cikarang,4.6,Ready
VH01778,B2778KQ,Wingbox,8.0,2018,Semarang,4.4,In Use
VH01779,B2779LQ,Wingbox,8.0,2019,Malang,4.2,In Use
VH01780,B2780MQ,Wingbox,8.0,2020,Cikarang,5.0,In Use
VH01781,B2781NQ,Wingbox,8.0,2021,Semarang,4.8,In Use
VH01782,B2782OQ,Wingbox,8.0,2022,Malang,4.6,In Use
VH01783,B2783PQ,Wingbox,8.0,2023,Cikarang,4.4,In Use
VH01784,B2784QQ,Wingbox,8.0,2024,Semarang,4.2,In Use
VH01785,B2785RQ,Wingbox,8.0,2018,Malang,5.0,In Use
VH01786,B2786SQ,Wingbox,8.0,2019,Cikarang,4.8,In Use
VH01787,B2787TQ,Wingbox,8.0,2020,Semarang,4.6,In Use
VH01788,B2788UQ,Wingbox,8.0,2021,Malang,4.4,In Use
VH01789,B2789VQ,Wingbox,8.0,2022,Cikarang,4.2,In Use
VH01790,B2790WQ,Wingbox,8.0,2023,Semarang,5.0,In Use
VH01791,B2791XQ,Wingbox,8.0,2024,Malang,4.8,In Use
VH01792,B2792YQ,Wingbox,8.0,2018,Cikarang,4.6,Maintenance
VH01793,B2793ZQ,Wingbox,8.0,2019,Semarang,4.4,Maintenance
VH01794,B2794AR,Wingbox,8.0,2020,Malang,4.2,Maintenance
VH01795,B2795BR,Wingbox,8.0,2021,Cikarang,5.0,Maintenance
VH01796,B2796CR,Wingbox,8.0,2022,Semarang,4.8,Maintenance
VH01797,B2797DR,Wingbox,8.0,2023,Malang,4.6,Maintenance
VH01798,B2798ER,Wingbox,8.0,2024,Cikarang,4.4,Inactive
VH01799,B2799FR,Wingbox,8.0,2018,Semarang,4.2,Inactive
VH01800,B2800GR,Wingbox,8.0,2019,Malang,5.0,Ready
VH01801,B2801HR,Wingbox,8.0,2020,Cikarang,4.8,Ready
VH01802,B2802IR,Wingbox,8.0,2021,Semarang,4.6,Ready
VH01803,B2803JR,Wingbox,8.0,2022,Malang,4.4,Ready
VH01804,B2804KR,Wingbox,8.0,2023,Cikarang,4.2,Ready
VH01805,B2805LR,Wingbox,8.0,2024,Semarang,5.0,Ready
VH01806,B2806MR,Wingbox,8.0,2018,Malang,4.8,Ready
VH01807,B2807NR,Wingbox,8.0,2019,Cikarang,4.6,Ready
VH01808,B2808OR,Wingbox,8.0,2020,Semarang,4.4,Ready
VH01809,B2809PR,Wingbox,8.0,2021,Malang,4.2,Ready
VH01810,B2810QR,Wingbox,8.0,2022,Cikarang,5.0,Ready
VH01811,B2811RR,Wingbox,8.0,2023,Semarang,4.8,Ready
VH01812,B2812SR,Wingbox,8.0,2024,Malang,4.6,Ready
VH01813,B2813TR,Wingbox,8.0,2018,Cikarang,4.4,Ready
VH01814,B2814UR,Wingbox,8.0,2019,Semarang,4.2,Ready
VH01815,B2815VR,Wingbox,8.0,2020,Malang,5.0,Ready
VH01816,B2816WR,Wingbox,8.0,2021,Cikarang,4.8,Ready
VH01817,B2817XR,Wingbox,8.0,2022,Semarang,4.6,Ready
VH01818,B2818YR,Wingbox,8.0,2023,Malang,4.4,Ready
VH01819,B2819ZR,Wingbox,8.0,2024,Cikarang,4.2,Ready
VH01820,B2820AS,Wingbox,8.0,2018,Semarang,5.0,Ready
VH01821,B2821BS,Wingbox,8.0,2019,Malang,4.8,Ready
VH01822,B2822CS,Wingbox,8.0,2020,Cikarang,4.6,Ready
VH01823,B2823DS,Wingbox,8.0,2021,Semarang,4.4,Ready
VH01824,B2824ES,Wingbox,8.0,2022,Malang,4.2,Ready
VH01825,B2825FS,Wingbox,8.0,2023,Cikarang,5.0,Ready
VH01826,B2826GS,Wingbox,8.0,2024,Semarang,4.8,Ready
VH01827,B2827HS,Wingbox,8.0,2018,Malang,4.6,Ready
VH01828,B2828IS,Wingbox,8.0,2019,Cikarang,4.4,Ready
VH01829,B2829JS,Wingbox,8.0,2020,Semarang,4.2,Ready
VH01830,B2830KS,Wingbox,8.0,2021,Malang,5.0,Ready
VH01831,B2831LS,Wingbox,8.0,2022,Cikarang,4.8,Ready
VH01832,B2832MS,Wingbox,8.0,2023,Semarang,4.6,Ready
VH01833,B2833NS,Wingbox,8.0,2024,Malang,4.4,Ready
VH01834,B2834OS,Wingbox,8.0,2018,Cikarang,4.2,Ready
VH01835,B2835PS,Wingbox,8.0,2019,Semarang,5.0,Ready
VH01836,B2836QS,Wingbox,8.0,2020,Malang,4.8,Ready
VH01837,B2837RS,Wingbox,8.0,2021,Cikarang,4.6,Ready
VH01838,B2838SS,Wingbox,8.0,2022,Semarang,4.4,Ready
VH01839,B2839TS,Wingbox,8.0,2023,Malang,4.2,Ready
VH01840,B2840US,Wingbox,8.0,2024,Cikarang,5.0,Ready
VH01841,B2841VS,Wingbox,8.0,2018,Semarang,4.8,Ready
VH01842,B2842WS,Wingbox,8.0,2019,Malang,4.6,Ready
VH01843,B2843XS,Wingbox,8.0,2020,Cikarang,4.4,Ready
VH01844,B2844YS,Wingbox,8.0,2021,Semarang,4.2,Ready
VH01845,B2845ZS,Wingbox,8.0,2022,Malang,5.0,Ready
VH01846,B2846AT,Wingbox,8.0,2023,Cikarang,4.8,Ready
VH01847,B2847BT,Wingbox,8.0,2024,Semarang,4.6,Ready
VH01848,B2848CT,Wingbox,8.0,2018,Malang,4.4,Ready
VH01849,B2849DT,Wingbox,8.0,2019,Cikarang,4.2,Ready
VH01850,B2850ET,Wingbox,8.0,2020,Semarang,5.0,Ready
VH01851,B2851FT,Wingbox,8.0,2021,Malang,4.8,Ready
VH01852,B2852GT,Wingbox,8.0,2022,Cikarang,4.6,Ready
VH01853,B2853HT,Wingbox,8.0,2023,Semarang,4.4,Ready
VH01854,B2854IT,Wingbox,8.0,2024,Malang,4.2,Ready
VH01855,B2855JT,Wingbox,8.0,2018,Cikarang,5.0,Ready
VH01856,B2856KT,Wingbox,8.0,2019,Semarang,4.8,Ready
VH01857,B2857LT,Wingbox,8.0,2020,Malang,4.6,Ready
VH01858,B2858MT,Wingbox,8.0,2021,Cikarang,4.4,Ready
VH01859,B2859NT,Wingbox,8.0,2022,Semarang,4.2,Ready
VH01860,B2860OT,Wingbox,8.0,2023,Malang,5.0,Ready
VH01861,B2861PT,Wingbox,8.0,2024,Cikarang,4.8,Ready
VH01862,B2862QT,Wingbox,8.0,2018,Semarang,4.6,Ready
VH01863,B2863RT,Wingbox,8.0,2019,Malang,4.4,Ready
VH01864,B2864ST,Wingbox,8.0,2020,Cikarang,4.2,Ready
VH01865,B2865TT,Wingbox,8.0,2021,Semarang,5.0,Ready
VH01866,B2866UT,Wingbox,8.0,2022,Malang,4.8,Ready
VH01867,B2867VT,Wingbox,8.0,2023,Cikarang,4.6,Ready
VH01868,B2868WT,Wingbox,8.0,2024,Semarang,4.4,Ready
VH01869,B2869XT,Wingbox,8.0,2018,Malang,4.2,Ready
VH01870,B2870YT,Wingbox,8.0,2019,Cikarang,5.0,Ready
VH01871,B2871ZT,Wingbox,8.0,2020,Semarang,4.8,Ready
VH01872,B2872AU,Wingbox,8.0,2021,Malang,4.6,Ready
VH01873,B2873BU,Wingbox,8.0,2022,Cikarang,4.4,Ready
VH01874,B2874CU,Wingbox,8.0,2023,Semarang,4.2,Ready
VH01875,B2875DU,Wingbox,8.0,2024,Malang,5.0,Ready
VH01876,B2876EU,Wingbox,8.0,2018,Cikarang,4.8,Ready
VH01877,B2877FU,Wingbox,8.0,2019,Semarang,4.6,Ready
VH01878,B2878GU,Wingbox,8.0,2020,Malang,4.4,In Use
VH01879,B2879HU,Wingbox,8.0,2021,Cikarang,4.2,In Use
VH01880,B2880IU,Wingbox,8.0,2022,Semarang,5.0,In Use
VH01881,B2881JU,Wingbox,8.0,2023,Malang,4.8,In Use
VH01882,B2882KU,Wingbox,8.0,2024,Cikarang,4.6,In Use
VH01883,B2883LU,Wingbox,8.0,2018,Semarang,4.4,In Use
VH01884,B2884MU,Wingbox,8.0,2019,Malang,4.2,In Use
VH01885,B2885NU,Wingbox,8.0,2020,Cikarang,5.0,In Use
VH01886,B2886OU,Wingbox,8.0,2021,Semarang,4.8,In Use
VH01887,B2887PU,Wingbox,8.0,2022,Malang,4.6,In Use
VH01888,B2888QU,Wingbox,8.0,2023,Cikarang,4.4,In Use
VH01889,B2889RU,Wingbox,8.0,2024,Semarang,4.2,In Use
VH01890,B2890SU,Wingbox,8.0,2018,Malang,5.0,In Use
VH01891,B2891TU,Wingbox,8.0,2019,Cikarang,4.8,In Use
VH01892,B2892UU,Wingbox,8.0,2020,Semarang,4.6,Maintenance
VH01893,B2893VU,Wingbox,8.0,2021,Malang,4.4,Maintenance
VH01894,B2894WU,Wingbox,8.0,2022,Cikarang,4.2,Maintenance
VH01895,B2895XU,Wingbox,8.0,2023,Semarang,5.0,Maintenance
VH01896,B2896YU,Wingbox,8.0,2024,Malang,4.8,Maintenance
VH01897,B2897ZU,Wingbox,8.0,2018,Cikarang,4.6,Maintenance
VH01898,B2898AV,Wingbox,8.0,2019,Semarang,4.4,Inactive
VH01899,B2899BV,Wingbox,8.0,2020,Malang,4.2,Inactive
VH01900,B2900CV,Wingbox,8.0,2021,Cikarang,5.0,Ready
VH01901,B2901DV,Wingbox,8.0,2022,Semarang,4.8,Ready
VH01902,B2902EV,Wingbox,8.0,2023,Malang,4.6,Ready
VH01903,B2903FV,Wingbox,8.0,2024,Cikarang,4.4,Ready
VH01904,B2904GV,Wingbox,8.0,2018,Semarang,4.2,Ready
VH01905,B2905HV,Wingbox,8.0,2019,Malang,5.0,Ready
VH01906,B2906IV,Wingbox,8.0,2020,Cikarang,4.8,Ready
VH01907,B2907JV,Wingbox,8.0,2021,Semarang,4.6,Ready
VH01908,B2908KV,Wingbox,8.0,2022,Malang,4.4,Ready
VH01909,B2909LV,Wingbox,8.0,2023,Cikarang,4.2,Ready
VH01910,B2910MV,Wingbox,8.0,2024,Semarang,5.0,Ready
VH01911,B2911NV,Wingbox,8.0,2018,Malang,4.8,Ready
VH01912,B2912OV,Wingbox,8.0,2019,Cikarang,4.6,Ready
VH01913,B2913PV,Wingbox,8.0,2020,Semarang,4.4,Ready
VH01914,B2914QV,Wingbox,8.0,2021,Malang,4.2,Ready
VH01915,B2915RV,Wingbox,8.0,2022,Cikarang,5.0,Ready
VH01916,B2916SV,Wingbox,8.0,2023,Semarang,4.8,Ready
VH01917,B2917TV,Wingbox,8.0,2024,Malang,4.6,Ready
VH01918,B2918UV,Wingbox,8.0,2018,Cikarang,4.4,Ready
VH01919,B2919VV,Wingbox,8.0,2019,Semarang,4.2,Ready
VH01920,B2920WV,Wingbox,8.0,2020,Malang,5.0,Ready
VH01921,B2921XV,Wingbox,8.0,2021,Cikarang,4.8,Ready
VH01922,B2922YV,Wingbox,8.0,2022,Semarang,4.6,Ready
VH01923,B2923ZV,Wingbox,8.0,2023,Malang,4.4,Ready
VH01924,B2924AW,Wingbox,8.0,2024,Cikarang,4.2,Ready
VH01925,B2925BW,Wingbox,8.0,2018,Semarang,5.0,Ready
VH01926,B2926CW,Wingbox,8.0,2019,Malang,4.8,Ready
VH01927,B2927DW,Wingbox,8.0,2020,Cikarang,4.6,Ready
VH01928,B2928EW,Wingbox,8.0,2021,Semarang,4.4,Ready
VH01929,B2929FW,Wingbox,8.0,2022,Malang,4.2,Ready
VH01930,B2930GW,Wingbox,8.0,2023,Cikarang,5.0,Ready
VH01931,B2931HW,Wingbox,8.0,2024,Semarang,4.8,Ready
VH01932,B2932IW,Wingbox,8.0,2018,Malang,4.6,Ready
VH01933,B2933JW,Wingbox,8.0,2019,Cikarang,4.4,Ready
VH01934,B2934KW,Wingbox,8.0,2020,Semarang,4.2,Ready
VH01935,B2935LW,Wingbox,8.0,2021,Malang,5.0,Ready
VH01936,B2936MW,Wingbox,8.0,2022,Cikarang,4.8,Ready
VH01937,B2937NW,Wingbox,8.0,2023,Semarang,4.6,Ready
VH01938,B2938OW,Wingbox,8.0,2024,Malang,4.4,Ready
VH01939,B2939PW,Wingbox,8.0,2018,Cikarang,4.2,Ready
VH01940,B2940QW,Wingbox,8.0,2019,Semarang,5.0,Ready
VH01941,B2941RW,Wingbox,8.0,2020,Malang,4.8,Ready
VH01942,B2942SW,Wingbox,8.0,2021,Cikarang,4.6,Ready
VH01943,B2943TW,Wingbox,8.0,2022,Semarang,4.4,Ready
VH01944,B2944UW,Wingbox,8.0,2023,Malang,4.2,Ready
VH01945,B2945VW,Wingbox,8.0,2024,Cikarang,5.0,Ready
VH01946,B2946WW,Wingbox,8.0,2018,Semarang,4.8,Ready
VH01947,B2947XW,Wingbox,8.0,2019,Malang,4.6,Ready
VH01948,B2948YW,Wingbox,8.0,2020,Cikarang,4.4,Ready
VH01949,B2949ZW,Wingbox,8.0,2021,Semarang,4.2,Ready
